,Year,Day,Month,Client_Region,Month_Profit,Sales_rev,Kwh,Room_household,Active_kwh_month,Room_household
10573,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10574,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10575,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10576,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10577,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10578,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10579,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10580,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10581,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10582,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10583,2019,14,Dec,Aarhus,-1000,1000,3.12,4,93.6,4
10584,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10585,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10586,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10587,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10588,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10589,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10590,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10591,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10592,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10593,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10594,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10595,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10596,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10597,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10598,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10599,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10600,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10601,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10602,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10603,2019,15,Dec,Aarhus,-1000,2000,1.95,1,58.5,1
10604,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10605,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10606,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10607,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10608,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10609,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10610,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10611,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10612,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10613,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10614,2019,15,Dec,Aarhus,-1000,2000,3.12,4,93.6,4
10615,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10616,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10617,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10618,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10619,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10620,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10621,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10622,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10623,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10624,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10625,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10626,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10627,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10628,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10629,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10630,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10631,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10632,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10633,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10634,2019,16,Dec,Aarhus,-1500,1500,1.95,1,58.5,1
10635,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10636,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10637,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10638,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10639,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10640,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10641,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10642,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10643,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10644,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10645,2019,16,Dec,Aarhus,-1500,1500,3.12,4,93.6,4
10646,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10647,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10648,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10649,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10650,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10651,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10652,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10653,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10654,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10655,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10656,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10657,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10658,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10659,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10660,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10661,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10662,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10663,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10664,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10665,2019,17,Dec,Aarhus,0,1000,1.95,1,58.5,1
10666,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10667,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10668,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10669,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10670,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10671,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10672,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10673,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10674,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10675,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10676,2019,17,Dec,Aarhus,0,1000,3.12,4,93.6,4
10677,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10678,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10679,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10680,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10681,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10682,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10683,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10684,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10685,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10686,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10687,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10688,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10689,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10690,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10691,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10692,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10693,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10694,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10695,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10696,2019,18,Dec,Aarhus,-3500,1500,1.95,1,58.5,1
10697,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10698,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10699,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10700,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10701,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10702,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10703,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10704,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10705,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10706,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10707,2019,18,Dec,Aarhus,-3500,1500,3.12,4,93.6,4
10708,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10709,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10710,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10711,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10712,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10713,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10714,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10715,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10716,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10717,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10718,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10719,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10720,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10721,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10722,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10723,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10724,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10725,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10726,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10727,2019,19,Dec,Aarhus,-1500,1000,1.95,1,58.5,1
10728,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10729,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10730,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10731,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10732,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10733,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10734,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10735,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10736,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10737,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10738,2019,19,Dec,Aarhus,-1500,1000,3.12,4,93.6,4
10739,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10740,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10741,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10742,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10743,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10744,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10745,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10746,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10747,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10748,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10749,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10750,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10751,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10752,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10753,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10754,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10755,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10756,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10757,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10758,2019,20,Dec,Aarhus,900,1500,1.95,1,58.5,1
10759,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10760,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10761,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10762,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10763,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10764,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10765,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10766,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10767,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10768,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10769,2019,20,Dec,Aarhus,900,1500,3.12,4,93.6,4
10770,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10771,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10772,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10773,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10774,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10775,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10776,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10777,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10778,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10779,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10780,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10781,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10782,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10783,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10784,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10785,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10786,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10787,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10788,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10789,2019,21,Dec,Hague,-500,1500,1.95,1,58.5,1
10790,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10791,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10792,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10793,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10794,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10795,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10796,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10797,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10798,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10799,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10800,2019,21,Dec,Hague,-500,1500,3.12,4,93.6,4
10801,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10802,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10803,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10804,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10805,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10806,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10807,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10808,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10809,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10810,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10811,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10812,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10813,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10814,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10815,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10816,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10817,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10818,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10819,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10820,2019,22,Dec,Hague,750,1000,1.95,1,58.5,1
10821,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10822,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10823,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10824,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10825,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10826,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10827,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10828,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10829,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10830,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10831,2019,22,Dec,Hague,750,1000,3.12,4,93.6,4
10832,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10833,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10834,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10835,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10836,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10837,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10838,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10839,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10840,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10841,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10842,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10843,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10844,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10845,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10846,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10847,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10848,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10849,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10850,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10851,2019,23,Dec,Hague,16000,17000,1.95,1,58.5,1
10852,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10853,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10854,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10855,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10856,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10857,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10858,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10859,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10860,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10861,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10862,2019,23,Dec,Hague,16000,17000,3.12,4,93.6,4
10863,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10864,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10865,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10866,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10867,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10868,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10869,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10870,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10871,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10872,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10873,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10874,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10875,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10876,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10877,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10878,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10879,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10880,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10881,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10882,2019,24,Dec,Hague,0,2000,1.95,1,58.5,1
10883,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10884,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10885,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10886,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10887,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10888,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10889,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10890,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10891,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10892,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10893,2019,24,Dec,Hague,0,2000,3.12,4,93.6,4
10894,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10895,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10896,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10897,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10898,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10899,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10900,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10901,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10902,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10903,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10904,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10905,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10906,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10907,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10908,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10909,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10910,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10911,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10912,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10913,2019,25,Dec,Hague,0,3000,1.95,1,58.5,1
10914,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10915,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10916,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10917,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10918,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10919,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10920,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10921,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10922,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10923,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10924,2019,25,Dec,Hague,0,3000,3.12,4,93.6,4
10925,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10926,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10927,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10928,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10929,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10930,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10931,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10932,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10933,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10934,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10935,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10936,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10937,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10938,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10939,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10940,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10941,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10942,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10943,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10944,2019,26,Dec,Hague,1500,4500,1.95,1,58.5,1
10945,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10946,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10947,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10948,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10949,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10950,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10951,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10952,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10953,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10954,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10955,2019,26,Dec,Hague,1500,4500,3.12,4,93.6,4
10956,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10957,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10958,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10959,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10960,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10961,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10962,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10963,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10964,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10965,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10966,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10967,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10968,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10969,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10970,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
10971,2019,27,Dec,Hague,3500,4500,1.95,1,58.5,1
